From,To,Year,Section ID,Section,HS2 ID,HS2,Trade Value,,,From,To,Year,Section ID,Section,
mex,usa,2012,14,Precious Metals,1471,"Precious metals, gems and jewelry",9759035755,,,,,,,,
mex,usa,2012,15,Metals,1572,Iron and steel,1873044875,,,,,,,,
mex,usa,2012,15,Metals,1573,Iron or steel articles,3959144720,,,,,,,,
mex,usa,2012,15,Metals,1574,Copper and articles thereof,1460669058,,,,,,,,
mex,usa,2012,15,Metals,1575,Nickel and articles thereof,22629354,,,,,,,,
mex,usa,2012,15,Metals,1576,Aluminium and articles thereof,987878301,,,,,,,,
mex,usa,2012,15,Metals,1578,Lead and articles thereof,90391013,,,,,,,,
mex,usa,2012,15,Metals,1579,Zinc and articles thereof,217614259,,,,,,,,
mex,usa,2012,15,Metals,1580,Tin; articles thereof,22769956,,,,,,,,
mex,usa,2012,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",35807205,,,,,,,,
mex,usa,2012,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",510348251,,,,,,,,
mex,usa,2012,15,Metals,1583,Metal; miscellaneous products of base metal,1519674525,,,,,,,,
mex,usa,2012,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",46060242258,,,,,,,,
mex,usa,2012,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",62106226257,,,,,,,,
mex,usa,2012,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2097466802,,,,,,,,
mex,usa,2012,17,Transportation,1787,Vehicles,53581023638,,,,,,,,
mex,usa,2012,17,Transportation,1788,"Aircraft, spacecraft and parts ",444155303,,,,,,,,
mex,usa,2012,17,Transportation,1789,"Ships, boats and floating structures",62564477,,,,,,,,
mex,usa,2012,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",10534293007,,,,,,,,
mex,usa,2012,18,Instruments,1891,Clocks and watches and parts thereof,88687702,,,,,,,,
mex,usa,2012,18,Instruments,1892,Musical instruments; parts and accessories of such articles,68025090,,,,,,,,
mex,usa,2012,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,28838509,,,,,,,,
mex,usa,2012,20,Miscellaneous,2094,Furniture,7189248169,,,,,,,,
mex,usa,2012,20,Miscellaneous,2095,Toys,1071544493,,,,,,,,
mex,usa,2012,20,Miscellaneous,2096,Miscellaneous manufactured articles,457406682,,,,,,,,
mex,usa,2012,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,11674350,,,,,,,,
mex,usa,2011,1,Animal Products,101,Animals; live,622256128,,,,,,,,
mex,usa,2011,1,Animal Products,102,Meat and edible meat offal,357492709,,,,,,,,
mex,usa,2011,1,Animal Products,103,Aquatic Animals,502522388,,,,,,,,
mex,usa,2011,1,Animal Products,104,Edible Animal By-Products,94414421,,,,,,,,
mex,usa,2011,1,Animal Products,105,Other Animal Products,28326067,,,,,,,,
mex,usa,2011,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",40599077,,,,,,,,
mex,usa,2011,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,4495979446,,,,,,,,
mex,usa,2011,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",2537377120,,,,,,,,
mex,usa,2011,2,Vegetable Products,209,"Coffee, tea, mate and spices",540154946,,,,,,,,
mex,usa,2011,2,Vegetable Products,210,Cereals,16140814,,,,,,,,
mex,usa,2011,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",44377329,,,,,,,,
mex,usa,2011,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",80352135,,,,,,,,
mex,usa,2011,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",41437598,,,,,,,,
mex,usa,2011,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,29611422,,,,,,,,
mex,usa,2011,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",98194711,,,,,,,,
mex,usa,2011,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",73041564,,,,,,,,
mex,usa,2011,4,Foodstuffs,417,Sugars and sugar confectionery,1711506582,,,,,,,,
mex,usa,2011,4,Foodstuffs,418,Cocoa and cocoa preparations,550475972,,,,,,,,
mex,usa,2011,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",877542902,,,,,,,,
mex,usa,2011,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",790129095,,,,,,,,
mex,usa,2011,4,Foodstuffs,421,Miscellaneous edible preparations,504955473,,,,,,,,
mex,usa,2011,4,Foodstuffs,422,"Beverages, spirits and vinegar",2646917483,,,,,,,,
mex,usa,2011,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",22790527,,,,,,,,
mex,usa,2011,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,18740756,,,,,,,,
mex,usa,2011,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",338850759,,,,,,,,
mex,usa,2011,5,Mineral Products,526,"Ores, slag and ash",218561313,,,,,,,,
mex,usa,2011,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",44167829660,,,,,,,,
mex,usa,2011,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",553406583,,,,,,,,
mex,usa,2011,6,Chemical Products,629,Organic chemicals,573442931,,,,,,,,
mex,usa,2011,6,Chemical Products,630,Pharmaceutical products,414632959,,,,,,,,
mex,usa,2011,6,Chemical Products,631,Fertilizers,54750977,,,,,,,,
mex,usa,2011,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",180078367,,,,,,,,
mex,usa,2011,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",769809442,,,,,,,,
mex,usa,2011,6,Chemical Products,634,"Soap, organic surface-active agents, others",399149575,,,,,,,,
mex,usa,2011,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,43243946,,,,,,,,
mex,usa,2011,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,89703216,,,,,,,,
mex,usa,2011,6,Chemical Products,637,Photographic or cinematographic goods,83371313,,,,,,,,
mex,usa,2011,6,Chemical Products,638,Chemical products n.e.s.,483196311,,,,,,,,
mex,usa,2011,7,Plastics and Rubbers,739,Plastics and articles thereof,3842169925,,,,,,,,
mex,usa,2011,7,Plastics and Rubbers,740,Rubber and rubber articles,1655886792,,,,,,,,
mex,usa,2011,8,Animal Hides,841,Raw leather from different animals,154011649,,,,,,,,
mex,usa,2011,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",209477054,,,,,,,,
mex,usa,2011,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,857072,,,,,,,,
mex,usa,2011,9,Wood Products,944,Wood and articles of wood; wood charcoal,257850928,,,,,,,,
mex,usa,2011,9,Wood Products,945,Cork and articles of cork,490493,,,,,,,,
mex,usa,2011,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",10874818,,,,,,,,
mex,usa,2011,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,27384036,,,,,,,,
mex,usa,2011,10,Paper Goods,1048,Paper Articles,1080158880,,,,,,,,
mex,usa,2011,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",339696683,,,,,,,,
mex,usa,2011,11,Textiles,1150,Silk,358192,,,,,,,,
mex,usa,2011,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",21492750,,,,,,,,
mex,usa,2011,11,Textiles,1152,Cotton,99267506,,,,,,,,
mex,usa,2011,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,426369,,,,,,,,
mex,usa,2011,11,Textiles,1154,Man-made filaments,216805291,,,,,,,,
mex,usa,2011,11,Textiles,1155,Man-made staple fibres,58712821,,,,,,,,
mex,usa,2011,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",179007609,,,,,,,,
mex,usa,2011,11,Textiles,1157,Carpets and other textile floor coverings,11627946,,,,,,,,
mex,usa,2011,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",85174365,,,,,,,,
mex,usa,2011,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",165177938,,,,,,,,
mex,usa,2011,11,Textiles,1160,Fabrics; knitted or crocheted,22798255,,,,,,,,
mex,usa,2011,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,1576045902,,,,,,,,
mex,usa,2011,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,2638935144,,,,,,,,
mex,usa,2011,11,Textiles,1163,Textiles rags,730615142,,,,,,,,
mex,usa,2011,12,Footwear and Headwear,1264,Footwear,379564318,,,,,,,,
mex,usa,2011,12,Footwear and Headwear,1265,Headgear and parts thereof,68914271,,,,,,,,
mex,usa,2011,12,Footwear and Headwear,1266,Umbrellas,1829207,,,,,,,,
mex,usa,2011,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6446563,,,,,,,,
mex,usa,2011,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",431802313,,,,,,,,
mex,usa,2011,13,Stone And Glass,1369,Ceramic products,764668531,,,,,,,,
mex,usa,2011,13,Stone And Glass,1370,Glass and glassware,1078243918,,,,,,,,
mex,usa,2011,14,Precious Metals,1471,"Precious metals, gems and jewelry",9882197456,,,,,,,,
mex,usa,2011,15,Metals,1572,Iron and steel,2242108521,,,,,,,,
mex,usa,2011,15,Metals,1573,Iron or steel articles,3395871648,,,,,,,,
mex,usa,2011,15,Metals,1574,Copper and articles thereof,1643045339,,,,,,,,
mex,usa,2011,15,Metals,1575,Nickel and articles thereof,29152715,,,,,,,,
mex,usa,2011,15,Metals,1576,Aluminium and articles thereof,820284967,,,,,,,,
mex,usa,2011,15,Metals,1578,Lead and articles thereof,94468533,,,,,,,,
mex,usa,2011,15,Metals,1579,Zinc and articles thereof,228243861,,,,,,,,
mex,usa,2011,15,Metals,1580,Tin; articles thereof,36254173,,,,,,,,
mex,usa,2011,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",39277322,,,,,,,,
mex,usa,2011,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",558989586,,,,,,,,
mex,usa,2011,15,Metals,1583,Metal; miscellaneous products of base metal,1438128500,,,,,,,,
mex,usa,2011,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",39219733438,,,,,,,,
mex,usa,2011,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",61856341999,,,,,,,,
mex,usa,2011,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1453932686,,,,,,,,
mex,usa,2011,17,Transportation,1787,Vehicles,46511615257,,,,,,,,
mex,usa,2011,17,Transportation,1788,"Aircraft, spacecraft and parts ",469881657,,,,,,,,
mex,usa,2011,17,Transportation,1789,"Ships, boats and floating structures",83505317,,,,,,,,
mex,usa,2011,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9936688433,,,,,,,,
mex,usa,2011,18,Instruments,1891,Clocks and watches and parts thereof,99046259,,,,,,,,
mex,usa,2011,18,Instruments,1892,Musical instruments; parts and accessories of such articles,62712047,,,,,,,,
mex,usa,2011,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,31425001,,,,,,,,
mex,usa,2011,20,Miscellaneous,2094,Furniture,5870300539,,,,,,,,
mex,usa,2011,20,Miscellaneous,2095,Toys,1059814143,,,,,,,,
mex,usa,2011,20,Miscellaneous,2096,Miscellaneous manufactured articles,496535138,,,,,,,,
mex,usa,2011,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,13110426,,,,,,,,
mex,usa,2010,1,Animal Products,101,Animals; live,536682114,,,,,,,,
mex,usa,2010,1,Animal Products,102,Meat and edible meat offal,237079482,,,,,,,,
mex,usa,2010,1,Animal Products,103,Aquatic Animals,377003121,,,,,,,,
mex,usa,2010,1,Animal Products,104,Edible Animal By-Products,89755511,,,,,,,,
mex,usa,2010,1,Animal Products,105,Other Animal Products,22963958,,,,,,,,
mex,usa,2010,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",41901390,,,,,,,,
mex,usa,2010,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,4098352083,,,,,,,,
mex,usa,2010,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",2173944190,,,,,,,,
mex,usa,2010,2,Vegetable Products,209,"Coffee, tea, mate and spices",277751098,,,,,,,,
mex,usa,2010,2,Vegetable Products,210,Cereals,9786123,,,,,,,,
mex,usa,2010,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",41260751,,,,,,,,
mex,usa,2010,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",68716182,,,,,,,,
mex,usa,2010,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",38539140,,,,,,,,
mex,usa,2010,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,27147459,,,,,,,,
mex,usa,2010,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",80526346,,,,,,,,
mex,usa,2010,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",65096270,,,,,,,,
mex,usa,2010,4,Foodstuffs,417,Sugars and sugar confectionery,1182822975,,,,,,,,
mex,usa,2010,4,Foodstuffs,418,Cocoa and cocoa preparations,461763547,,,,,,,,
mex,usa,2010,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",724893560,,,,,,,,
mex,usa,2010,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",701123527,,,,,,,,
mex,usa,2010,4,Foodstuffs,421,Miscellaneous edible preparations,493225179,,,,,,,,
mex,usa,2010,4,Foodstuffs,422,"Beverages, spirits and vinegar",2425073370,,,,,,,,
mex,usa,2010,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",21705456,,,,,,,,
mex,usa,2010,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,21335595,,,,,,,,
mex,usa,2010,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",262133079,,,,,,,,
mex,usa,2010,5,Mineral Products,526,"Ores, slag and ash",127246309,,,,,,,,
mex,usa,2010,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",33804524689,,,,,,,,
mex,usa,2010,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",483980130,,,,,,,,
mex,usa,2010,6,Chemical Products,629,Organic chemicals,487655758,,,,,,,,
mex,usa,2010,6,Chemical Products,630,Pharmaceutical products,289444902,,,,,,,,
mex,usa,2010,6,Chemical Products,631,Fertilizers,46966941,,,,,,,,
mex,usa,2010,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",155961370,,,,,,,,
mex,usa,2010,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",685518264,,,,,,,,
mex,usa,2010,6,Chemical Products,634,"Soap, organic surface-active agents, others",323974052,,,,,,,,
mex,usa,2010,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,41206812,,,,,,,,
mex,usa,2010,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,80743817,,,,,,,,
mex,usa,2010,6,Chemical Products,637,Photographic or cinematographic goods,97211842,,,,,,,,
mex,usa,2010,6,Chemical Products,638,Chemical products n.e.s.,398504366,,,,,,,,
mex,usa,2010,7,Plastics and Rubbers,739,Plastics and articles thereof,3483574441,,,,,,,,
mex,usa,2010,7,Plastics and Rubbers,740,Rubber and rubber articles,1302720732,,,,,,,,
mex,usa,2010,8,Animal Hides,841,Raw leather from different animals,129014968,,,,,,,,
mex,usa,2010,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",146252893,,,,,,,,
mex,usa,2010,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,371889,,,,,,,,
